,cnn_intrsctn_fkey,cnn_sgmt_fkey,ped_action,number_injured,number_killed
20691,23887000,,No Pedestrian Involved,1,0.0
20692,20224000,209201.0,No Pedestrian Involved,1,0.0
20693,27990000,,No Pedestrian Involved,1,0.0
20694,33033000,578000.0,Crossing in Crosswalk at Intersection,1,0.0
20695,25950000,,No Pedestrian Involved,1,0.0
20696,25186000,,Crossing in Crosswalk at Intersection,1,0.0
20697,24403000,,No Pedestrian Involved,1,0.0
20698,24881000,12560201.0,Crossing in Crosswalk at Intersection,1,0.0
20699,24319000,,No Pedestrian Involved,1,0.0
20700,26379000,,No Pedestrian Involved,1,0.0
20701,23266000,,Crossing in Crosswalk at Intersection,1,0.0
20702,34167000,19980000.0,No Pedestrian Involved,1,0.0
20703,25804000,,Crossing in Crosswalk at Intersection,1,0.0
20704,24044000,,No Pedestrian Involved,1,0.0
20705,25901000,,No Pedestrian Involved,1,0.0
20706,23578000,,No Pedestrian Involved,1,0.0
20707,24900000,8800000.0,Crossing in Crosswalk at Intersection,1,0.0
20708,24416000,446000.0,No Pedestrian Involved,1,0.0
20709,27191000,,Crossing in Crosswalk at Intersection,1,0.0
20710,33705000,8048102.0,No Pedestrian Involved,1,0.0
20711,23654000,,No Pedestrian Involved,1,0.0
20712,24265000,,No Pedestrian Involved,1,0.0
20713,33477000,,No Pedestrian Involved,1,0.0
20714,26972000,,Crossing in Crosswalk at Intersection,1,0.0
20715,26619000,,No Pedestrian Involved,1,0.0
20716,26529000,,No Pedestrian Involved,2,0.0
20717,26050000,5450000.0,No Pedestrian Involved,1,0.0
20718,26855000,7408000.0,No Pedestrian Involved,1,0.0
20719,25974000,13536201.0,No Pedestrian Involved,1,0.0
20720,21487000,,No Pedestrian Involved,1,0.0
20721,21750000,,No Pedestrian Involved,1,0.0
20722,25698000,,No Pedestrian Involved,2,0.0
20723,24462000,10550000.0,Crossing in Crosswalk at Intersection,1,0.0
20724,24552000,,No Pedestrian Involved,2,0.0
20725,26429000,,No Pedestrian Involved,1,0.0
20726,23652000,,No Pedestrian Involved,2,0.0
20727,26717000,9899000.0,Crossing in Crosswalk at Intersection,1,0.0
20728,30729000,8739201.0,No Pedestrian Involved,1,0.0
20729,24724000,3427000.0,No Pedestrian Involved,1,0.0
20730,54151000,,Crossing in Crosswalk at Intersection,1,0.0
20731,22525000,,No Pedestrian Involved,1,0.0
20732,26443000,,No Pedestrian Involved,1,0.0
20733,27415000,,No Pedestrian Involved,2,0.0
20734,23746000,707000.0,No Pedestrian Involved,1,0.0
20735,24897000,,No Pedestrian Involved,1,0.0
20736,33683000,2443000.0,No Pedestrian Involved,2,0.0
20737,22476000,3138000.0,No Pedestrian Involved,2,0.0
20738,25227000,,No Pedestrian Involved,1,0.0
20739,26376000,,No Pedestrian Involved,1,0.0
20740,20471000,229101.0,No Pedestrian Involved,1,0.0
20741,20559000,13391000.0,No Pedestrian Involved,2,0.0
20742,27439000,,No Pedestrian Involved,1,0.0
20743,24925000,,Crossing in Crosswalk at Intersection,1,0.0
20744,23856000,375000.0,Not Stated,1,0.0
20745,33521000,,No Pedestrian Involved,1,0.0
20746,25738000,1361000.0,Crossing Not in Crosswalk,1,0.0
20747,24450000,,No Pedestrian Involved,1,0.0
20748,21296000,,Crossing in Crosswalk at Intersection,1,0.0
20749,26498000,,Crossing in Crosswalk at Intersection,1,0.0
20750,22927000,13578201.0,No Pedestrian Involved,1,0.0
20751,26441000,9770000.0,No Pedestrian Involved,1,0.0
20752,27745000,,No Pedestrian Involved,1,0.0
20753,26379000,5895000.0,"In Road, Including Shoulder",2,0.0
20754,33430000,9817101.0,No Pedestrian Involved,1,0.0
20755,34171000,,Crossing in Crosswalk at Intersection,1,0.0
20756,24548000,12159000.0,Crossing Not in Crosswalk,1,0.0
20757,24049000,717000.0,Crossing Not in Crosswalk,1,0.0
20758,26770000,8460201.0,No Pedestrian Involved,2,0.0
20759,26976000,,No Pedestrian Involved,1,0.0
20760,27679000,9666000.0,No Pedestrian Involved,1,0.0
20761,23161000,,No Pedestrian Involved,1,0.0
20762,25967000,,No Pedestrian Involved,4,0.0
20763,30750000,,No Pedestrian Involved,1,0.0
20764,24149000,,Crossing in Crosswalk at Intersection,1,0.0
20765,25301000,10570000.0,No Pedestrian Involved,1,0.0
20766,23455000,13500000.0,"In Road, Including Shoulder",1,0.0
20767,25922000,9755000.0,No Pedestrian Involved,1,0.0
20768,26077000,12734000.0,No Pedestrian Involved,1,0.0
20769,20505000,13141000.0,No Pedestrian Involved,1,0.0
20770,33229000,,Crossing in Crosswalk at Intersection,1,0.0
20771,20164000,7094000.0,No Pedestrian Involved,1,0.0
20772,24926000,5173000.0,Crossing in Crosswalk at Intersection,1,0.0
20773,53055000,14208000.0,No Pedestrian Involved,1,0.0
20774,22556000,,No Pedestrian Involved,3,0.0
20775,24466000,,Crossing in Crosswalk at Intersection,2,0.0
20776,25147000,,Crossing in Crosswalk at Intersection,1,0.0
20777,22723000,,No Pedestrian Involved,2,0.0
20778,23454000,,Not Stated,1,0.0
20779,22910000,,Crossing in Crosswalk at Intersection,1,0.0
20780,27361000,8354201.0,No Pedestrian Involved,1,0.0
20781,24434000,,Not Stated,1,0.0
20782,27599000,,No Pedestrian Involved,1,0.0
20783,24957000,,Crossing in Crosswalk at Intersection,1,0.0
20784,26715000,8454101.0,No Pedestrian Involved,1,0.0
20785,26623000,,No Pedestrian Involved,3,0.0
20786,24055000,,No Pedestrian Involved,1,0.0
20787,21712000,,No Pedestrian Involved,1,0.0
20788,23798000,,No Pedestrian Involved,3,0.0
20789,27620000,10266101.0,No Pedestrian Involved,3,0.0
20790,23393000,,No Pedestrian Involved,1,0.0
20791,27741000,1746000.0,No Pedestrian Involved,1,0.0
20792,26751000,8459101.0,Crossing in Crosswalk at Intersection,1,0.0
20793,23607000,,No Pedestrian Involved,1,0.0
20794,24920000,12324000.0,"In Road, Including Shoulder",1,0.0
20795,25167000,,No Pedestrian Involved,1,0.0
20796,25476000,9686000.0,No Pedestrian Involved,1,0.0
20797,22456000,,No Pedestrian Involved,2,0.0
20798,27695000,,No Pedestrian Involved,1,0.0
20799,30738000,8745201.0,Crossing Not in Crosswalk,1,0.0
20800,20969000,11909000.0,No Pedestrian Involved,1,0.0
20801,25706000,,No Pedestrian Involved,1,0.0
20802,24160000,13063000.0,No Pedestrian Involved,1,0.0
20803,25607000,6585201.0,Crossing in Crosswalk at Intersection,1,0.0
20804,25109000,,Crossing Not in Crosswalk,1,0.0
20805,21471000,10594000.0,No Pedestrian Involved,1,0.0
20806,30757000,,No Pedestrian Involved,1,0.0
20807,32977000,,No Pedestrian Involved,2,0.0
20808,27258000,,No Pedestrian Involved,2,0.0
20809,24929000,,Crossing in Crosswalk at Intersection,1,0.0
20810,24183000,,No Pedestrian Involved,1,0.0
20811,24934000,,No Pedestrian Involved,1,0.0
20812,26401000,,No Pedestrian Involved,2,0.0
20813,26541000,7397000.0,Crossing in Crosswalk at Intersection,1,0.0
20814,26692000,13169101.0,No Pedestrian Involved,1,0.0
20815,24459000,,No Pedestrian Involved,1,0.0
20816,25206000,,No Pedestrian Involved,2,0.0
20817,25153000,8242000.0,No Pedestrian Involved,1,0.0
20818,23405000,,No Pedestrian Involved,2,0.0
20819,33719000,,No Pedestrian Involved,0,0.0
20820,25184000,,No Pedestrian Involved,1,0.0
20821,24918000,10678000.0,No Pedestrian Involved,1,0.0
20822,21444000,10259000.0,No Pedestrian Involved,1,0.0
20823,33083000,,No Pedestrian Involved,1,0.0
20824,25220000,,No Pedestrian Involved,1,0.0
20825,22757000,,No Pedestrian Involved,1,0.0
20826,24192000,,No Pedestrian Involved,1,0.0
20827,23821000,12663000.0,Crossing Not in Crosswalk,1,0.0
20828,26840000,,No Pedestrian Involved,1,0.0
20829,27373000,834000.0,Crossing in Crosswalk at Intersection,1,0.0
20830,24293000,9100000.0,No Pedestrian Involved,3,0.0
20831,24450000,,No Pedestrian Involved,3,0.0
20832,24756000,4085000.0,Crossing Not in Crosswalk,1,0.0
20833,21568000,13602000.0,No Pedestrian Involved,1,0.0
20834,22124000,,Crossing Not in Crosswalk,1,0.0
20835,26002000,9758000.0,No Pedestrian Involved,1,0.0
20836,26066000,,No Pedestrian Involved,1,0.0
20837,52119000,2796000.0,No Pedestrian Involved,1,1.0
20838,27519000,,No Pedestrian Involved,1,0.0
20839,25190000,,No Pedestrian Involved,2,0.0
20840,26655000,,Crossing in Crosswalk at Intersection,1,0.0
20841,33269000,,No Pedestrian Involved,5,0.0
20842,27141000,362000.0,No Pedestrian Involved,1,0.0
20843,20299000,2986000.0,No Pedestrian Involved,2,0.0
20844,33613000,12017101.0,No Pedestrian Involved,1,0.0
20845,23098000,,No Pedestrian Involved,1,0.0
20846,20788000,,No Pedestrian Involved,1,0.0
20847,25325000,,Crossing in Crosswalk at Intersection,1,0.0
20848,20794000,7500203.0,No Pedestrian Involved,1,0.0
20849,25098000,13423000.0,"In Road, Including Shoulder",0,1.0
20850,32952000,,No Pedestrian Involved,1,0.0
20851,25853000,13052101.0,No Pedestrian Involved,1,0.0
20852,23754000,709000.0,Crossing in Crosswalk at Intersection,1,0.0
20853,27844000,,No Pedestrian Involved,1,0.0
20854,20803000,,No Pedestrian Involved,2,0.0
20855,24548000,7028000.0,No Pedestrian Involved,1,0.0
20856,30738000,8744102.0,Crossing in Crosswalk at Intersection,1,0.0
20857,27332000,837000.0,No Pedestrian Involved,1,0.0
20858,27229000,,No Pedestrian Involved,2,0.0
20859,24929000,,No Pedestrian Involved,1,0.0
20860,21441000,,No Pedestrian Involved,1,0.0
20861,27281000,,Crossing in Crosswalk at Intersection,1,0.0
20862,52036000,9150000.0,No Pedestrian Involved,1,0.0
20863,26549000,,No Pedestrian Involved,1,0.0
20864,25138000,,Crossing in Crosswalk at Intersection,1,0.0
20865,27284000,316000.0,No Pedestrian Involved,1,0.0
20866,22010000,1635000.0,No Pedestrian Involved,1,0.0
20867,25303000,10572000.0,No Pedestrian Involved,1,0.0
20868,23150000,924201.0,No Pedestrian Involved,1,0.0
20869,26974000,8463201.0,No Pedestrian Involved,2,0.0
20870,52238000,9814201.0,No Pedestrian Involved,1,0.0
20871,24302000,408000.0,Crossing Not in Crosswalk,1,0.0
20872,27258000,5913000.0,No Pedestrian Involved,1,0.0
20873,27799000,7320000.0,No Pedestrian Involved,1,0.0
20874,25213000,,No Pedestrian Involved,1,0.0
20875,26974000,4828000.0,No Pedestrian Involved,1,0.0
20876,27464000,,No Pedestrian Involved,1,0.0
20877,24590000,,No Pedestrian Involved,1,0.0
20878,27599000,,No Pedestrian Involved,2,0.0
20879,24315000,,Crossing in Crosswalk at Intersection,1,0.0
20880,23204000,918101.0,No Pedestrian Involved,1,0.0
20881,30766000,7151000.0,No Pedestrian Involved,1,0.0
20882,26750000,5565000.0,No Pedestrian Involved,1,0.0
20883,24149000,877000.0,Crossing Not in Crosswalk,1,0.0
20884,26034000,6613000.0,No Pedestrian Involved,1,0.0
20885,24673000,,No Pedestrian Involved,1,0.0
20886,23603000,6709000.0,No Pedestrian Involved,1,0.0
20887,26953000,,No Pedestrian Involved,1,0.0
20888,26823000,11261000.0,No Pedestrian Involved,1,0.0
20889,25182000,6117000.0,No Pedestrian Involved,3,0.0
20890,25308000,8147000.0,No Pedestrian Involved,1,0.0
20891,22049000,,No Pedestrian Involved,3,0.0
20892,25659000,,No Pedestrian Involved,1,0.0
20893,21142000,2483201.0,Crossing in Crosswalk at Intersection,1,0.0
20894,26974000,,No Pedestrian Involved,4,1.0
20895,22728000,,Crossing Not in Crosswalk,1,0.0
20896,22461000,2179101.0,No Pedestrian Involved,1,0.0
20897,27204000,,No Pedestrian Involved,1,0.0
20898,20815000,2800102.0,Crossing Not in Crosswalk,1,0.0
20899,23775000,,No Pedestrian Involved,1,0.0
20900,30748000,,No Pedestrian Involved,1,0.0
20901,24459000,13146201.0,No Pedestrian Involved,2,0.0
20902,26410000,,Crossing in Crosswalk at Intersection,1,0.0
20903,24115000,,No Pedestrian Involved,1,0.0
20904,52254000,2479202.0,No Pedestrian Involved,1,0.0
20905,26676000,,No Pedestrian Involved,1,0.0
20906,30044000,8751101.0,Not in Road,2,0.0
20907,27414000,1383000.0,Crossing Not in Crosswalk,1,0.0
20908,23950000,,No Pedestrian Involved,1,0.0
20909,24088000,9126000.0,Crossing Not in Crosswalk,1,0.0
20910,27191000,2430000.0,No Pedestrian Involved,1,0.0
20911,23854000,,No Pedestrian Involved,1,0.0
20912,26696000,13169101.0,No Pedestrian Involved,1,0.0
20913,23821000,12663000.0,No Pedestrian Involved,1,0.0
20914,50870000,3121000.0,No Pedestrian Involved,4,0.0
20915,27801000,,No Pedestrian Involved,1,0.0
20916,23459000,12420000.0,No Pedestrian Involved,1,0.0
20917,24020000,,No Pedestrian Involved,4,0.0
20918,27694000,,Crossing in Crosswalk at Intersection,1,0.0
20919,24022000,10661000.0,No Pedestrian Involved,1,0.0
20920,26611000,,No Pedestrian Involved,2,0.0
20921,25167000,,No Pedestrian Involved,1,0.0
20922,26908000,4275000.0,No Pedestrian Involved,1,0.0
20923,27258000,,No Pedestrian Involved,1,0.0
20924,30742000,,Crossing in Crosswalk at Intersection,1,0.0
20925,24383000,,Crossing in Crosswalk at Intersection,1,0.0
20926,23721000,11360000.0,No Pedestrian Involved,1,0.0
20927,34010000,7931102.0,No Pedestrian Involved,1,0.0
20928,25977000,,No Pedestrian Involved,1,0.0
20929,30729000,2863000.0,No Pedestrian Involved,1,0.0
20930,30732000,8742201.0,No Pedestrian Involved,1,0.0
20931,27304000,523000.0,Crossing in Crosswalk Not at Intersection,1,0.0
20932,24720000,,Crossing in Crosswalk at Intersection,1,0.0
20933,21836000,9142000.0,No Pedestrian Involved,1,0.0
20934,24228000,,No Pedestrian Involved,1,0.0
20935,20472000,,No Pedestrian Involved,1,0.0
20936,24459000,13146201.0,No Pedestrian Involved,4,0.0
20937,24139000,794000.0,No Pedestrian Involved,6,0.0
20938,25225000,3550000.0,No Pedestrian Involved,1,0.0
20939,22556000,,Crossing in Crosswalk at Intersection,1,0.0
20940,21332000,9133000.0,No Pedestrian Involved,2,0.0
20941,24673000,,No Pedestrian Involved,1,0.0
20942,25210000,3444000.0,No Pedestrian Involved,1,0.0
20943,26379000,,No Pedestrian Involved,1,0.0
20944,21359000,,No Pedestrian Involved,2,0.0
20945,24578000,12554101.0,No Pedestrian Involved,1,0.0
20946,20224000,208101.0,No Pedestrian Involved,1,0.0
20947,25149000,5177000.0,Crossing in Crosswalk at Intersection,1,0.0
20948,25225000,,No Pedestrian Involved,2,0.0
20949,24006000,,Crossing in Crosswalk at Intersection,1,0.0
20950,33674000,7208101.0,No Pedestrian Involved,1,0.0
20951,21046000,,No Pedestrian Involved,1,0.0
20952,26721000,8455201.0,No Pedestrian Involved,2,0.0
20953,24603000,,No Pedestrian Involved,1,0.0
20954,26044000,,No Pedestrian Involved,2,0.0
20955,20962000,,No Pedestrian Involved,1,0.0
20956,27611000,,No Pedestrian Involved,3,0.0
20957,24925000,5060000.0,Crossing in Crosswalk at Intersection,2,0.0
20958,25900000,9755000.0,No Pedestrian Involved,2,0.0
20959,22556000,7710201.0,No Pedestrian Involved,1,0.0
20960,27366000,910101.0,No Pedestrian Involved,1,0.0
20961,27719000,,Crossing in Crosswalk at Intersection,0,1.0
20962,21839000,10909000.0,No Pedestrian Involved,1,0.0
20963,30733000,8742203.0,No Pedestrian Involved,1,0.0
20964,25703000,4867201.0,No Pedestrian Involved,1,0.0
20965,20409000,,"In Road, Including Shoulder",2,0.0
20966,21486000,6137201.0,No Pedestrian Involved,1,0.0
20967,21264000,9140000.0,No Pedestrian Involved,1,0.0
20968,27373000,,No Pedestrian Involved,1,0.0
20969,25525000,5764000.0,Crossing in Crosswalk at Intersection,1,0.0
20970,20660000,,No Pedestrian Involved,1,0.0
20971,26326000,,Not Stated,1,0.0
20972,23021000,930201.0,No Pedestrian Involved,1,0.0
20973,24587000,168000.0,No Pedestrian Involved,2,0.0
20974,25738000,1362000.0,No Pedestrian Involved,1,0.0
20975,20241000,,No Pedestrian Involved,2,0.0
20976,27294000,,No Pedestrian Involved,3,0.0
20977,21862000,,No Pedestrian Involved,1,0.0
20978,30070000,,No Pedestrian Involved,3,0.0
20979,23578000,186201.0,Crossing in Crosswalk at Intersection,1,0.0
20980,26053000,,No Pedestrian Involved,1,0.0
20981,24777000,13411000.0,"In Road, Including Shoulder",1,0.0
20982,27375000,,Crossing in Crosswalk at Intersection,1,0.0
20983,25220000,,No Pedestrian Involved,1,0.0
20984,21784000,,No Pedestrian Involved,1,0.0
20985,25690000,6579101.0,Crossing in Crosswalk at Intersection,1,0.0
20986,27679000,1712000.0,Crossing Not in Crosswalk,1,0.0
20987,33107000,5338000.0,No Pedestrian Involved,1,0.0
20988,24209000,6733000.0,Crossing in Crosswalk at Intersection,1,0.0
20989,30066000,7378000.0,Not in Road,1,0.0
20990,27566000,,No Pedestrian Involved,4,0.0
20991,24063000,,No Pedestrian Involved,1,0.0
20992,33470000,7710103.0,No Pedestrian Involved,1,0.0
20993,24312000,448000.0,No Pedestrian Involved,2,0.0
20994,30069000,9753000.0,Crossing Not in Crosswalk,1,0.0
20995,23799000,7833201.0,No Pedestrian Involved,2,0.0
20996,25053000,12207000.0,"In Road, Including Shoulder",1,0.0
20997,24265000,371000.0,No Pedestrian Involved,1,0.0
20998,25893000,,No Pedestrian Involved,1,0.0
20999,26347000,,No Pedestrian Involved,1,0.0
21000,52261000,,Crossing in Crosswalk at Intersection,1,0.0
21001,23069000,928101.0,Crossing in Crosswalk Not at Intersection,1,0.0
21002,21893000,,No Pedestrian Involved,2,0.0
21003,25192000,,No Pedestrian Involved,1,0.0
21004,25227000,5825000.0,No Pedestrian Involved,1,0.0
21005,23364000,13488000.0,No Pedestrian Involved,1,0.0
21006,27928000,2072000.0,"In Road, Including Shoulder",1,0.0
21007,25082000,3542000.0,No Pedestrian Involved,3,0.0
21008,27230000,2423000.0,No Pedestrian Involved,1,0.0
21009,52262000,6129101.0,Crossing in Crosswalk at Intersection,1,0.0
21010,26344000,8853000.0,No Pedestrian Involved,1,0.0
21011,33430000,,No Pedestrian Involved,1,0.0
21012,27101000,364000.0,No Pedestrian Involved,1,0.0
21013,21581000,,No Pedestrian Involved,2,0.0
21014,24126000,,Crossing Not in Crosswalk,1,0.0
21015,25963000,,No Pedestrian Involved,4,0.0
21016,23021000,930201.0,No Pedestrian Involved,1,0.0
21017,21740000,2165103.0,No Pedestrian Involved,1,0.0
21018,21487000,,No Pedestrian Involved,2,0.0
21019,26722000,,No Pedestrian Involved,2,0.0
21020,21898000,1532000.0,No Pedestrian Involved,1,0.0
21021,21561000,,Crossing in Crosswalk at Intersection,1,0.0
21022,30021000,,No Pedestrian Involved,2,0.0
21023,25577000,2780000.0,No Pedestrian Involved,1,0.0
21024,23943000,,No Pedestrian Involved,1,0.0
21025,24458000,5800000.0,No Pedestrian Involved,1,0.0
21026,50013000,3286000.0,Not in Road,2,0.0
21027,24285000,9045000.0,Crossing Not in Crosswalk,1,0.0
21028,23613000,,No Pedestrian Involved,1,0.0
21029,25950000,,No Pedestrian Involved,1,0.0
21030,21694000,,No Pedestrian Involved,1,0.0
21031,25410000,,No Pedestrian Involved,1,0.0
21032,24281000,,Crossing in Crosswalk at Intersection,1,0.0
21033,26536000,,No Pedestrian Involved,1,0.0
21034,24684000,,No Pedestrian Involved,1,0.0
21035,25558000,,No Pedestrian Involved,1,0.0
21036,33027000,,No Pedestrian Involved,1,0.0
21037,33647000,2579000.0,Crossing Not in Crosswalk,0,1.0
21038,24934000,12718000.0,No Pedestrian Involved,1,0.0
21039,24957000,,No Pedestrian Involved,2,0.0
21040,24199000,,No Pedestrian Involved,1,0.0
21041,21769000,,Crossing in Crosswalk at Intersection,1,0.0
21042,22556000,931000.0,No Pedestrian Involved,1,0.0
21043,28106000,,No Pedestrian Involved,1,0.0
21044,22421000,9747201.0,Not in Road,4,0.0
21045,33158000,2808000.0,No Pedestrian Involved,1,0.0
21046,33434000,2181102.0,No Pedestrian Involved,1,0.0
21047,25213000,,No Pedestrian Involved,1,0.0
21048,20124000,,No Pedestrian Involved,2,0.0
21049,24248000,486000.0,No Pedestrian Involved,1,0.0
21050,25173000,8134000.0,No Pedestrian Involved,1,0.0
21051,27337000,1085000.0,No Pedestrian Involved,1,0.0
21052,26037000,,No Pedestrian Involved,2,0.0
21053,24459000,,No Pedestrian Involved,3,0.0
21054,33521000,11942000.0,No Pedestrian Involved,1,0.0
21055,23721000,11360000.0,No Pedestrian Involved,2,0.0
21056,22223000,8282000.0,"In Road, Including Shoulder",1,0.0
21057,26282000,3695000.0,No Pedestrian Involved,1,0.0
21058,27694000,,No Pedestrian Involved,1,0.0
21059,22230000,,No Pedestrian Involved,1,0.0
21060,25818000,894000.0,Crossing in Crosswalk at Intersection,1,0.0
21061,20847000,,No Pedestrian Involved,1,0.0
21062,33314000,,No Pedestrian Involved,1,0.0
21063,24373000,,No Pedestrian Involved,1,0.0
21064,26500000,,Not Stated,1,0.0
21065,25712000,888000.0,No Pedestrian Involved,1,0.0
21066,21346000,,No Pedestrian Involved,1,0.0
21067,30742000,3899000.0,Crossing in Crosswalk at Intersection,1,0.0
21068,24141000,,No Pedestrian Involved,1,0.0
21069,26048000,,No Pedestrian Involved,1,0.0
21070,24922000,8749201.0,Not in Road,1,0.0
